Feature ID	Taxon	Consensus
b154404b773a52aae8c716b180d6776e	Unassigned	1.0
b15e79f30d38aa94a4c183e1fae1a3d4	Unassigned	1.0
b1692fd3e767e7f6f338d10a3662a7ff	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__P52-10;s__P52-10 sp014873415	1.0
b16e72f98737e917a76d7f5d9fc1dbd2	Unassigned	1.0
b16ea3b1efca387c948b843ab151688d	Unassigned	1.0
b17303fe7803fe5568fbc53c27c88c5f	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter sp009741265	1.0
b1805f9fdc3a23d8eff8a4d06dcd01ed	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__MM2;s__MM2 sp001645185	1.0
b186aab52780204a4b41fb68c1ac9949	Unassigned	1.0
b18c6aa53055d7e6968a77df7f651bad	Unassigned	1.0
b18feef6251e41e4ae3f2725a54283df	Unassigned	1.0
b19e301cafd8fb54fb66f25bd8a14f71	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Williamsia;s__Williamsia muralis	0.6
b1aba8ced2636fef521ed1755550373a	Unassigned	1.0
b1ac8e04e316c6b73820e0fd621521d9	Unassigned	1.0
b1b647651d8c4052a3a400a42ebc2e86	Unassigned	1.0
b1bb4561deaadad946c40d66f43306a9	Unassigned	1.0
b1bd6b10925158115896df9e4824cab3	Unassigned	1.0
b1bdc93a97786ff1b2b5047ac7201eb7	Unassigned	1.0
b1be964a103ea28287cb7a803b759ac9	Unassigned	1.0
b1fb11e2c70bed96b656533d0ab885e8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp002400415	1.0
b202c8a588797b446f506651c14afb55	Unassigned	1.0
b204046c0622b2cc410e79cf2844f483	Unassigned	1.0
b206ac3995f6190628ef32be6362ae0f	Unassigned	1.0
b2098722a70ecda4578eba6f46406e71	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__12-FULL-67-14b;s__12-FULL-67-14b sp016871275	1.0
b210b57957668cd7c52c3ad3cf0bf8ba	Unassigned	1.0
b217642a4fd1a98c2705acd4f45be0f3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azonexus;s__Azonexus hortensis	1.0
b21827d70fa497583776f3e3dd210aed	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Thiobacillus	1.0
b22ee525c040af2d64a38b9bfe583040	Unassigned	1.0
b24cc991e7cd2d4cfb53d726c7c296f5	Unassigned	1.0
b25bf901b9eef94c1cb227a5e661cfc5	Unassigned	1.0
b25e0ee74aa4d93390c5cab5fbc6cf43	Unassigned	1.0
b266931fee084267ad19e0df41d49417	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella	1.0
b272dde7620073a9a96ed1fa9903c0e5	Unassigned	1.0
b273c2e370888ef02f68814761e3a6b4	Unassigned	1.0
b287b590a2d6bc76c1318e69212ffad1	Unassigned	1.0
b28c554b70824c82288d30cda72f892e	Unassigned	1.0
b28c74290c34eaedf41a9188f8d1a69b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__WYBJ01;g__WYBJ01;s__WYBJ01 sp009377585	1.0
b2926264b2572b7d1171b474072c952d	Unassigned	1.0
b2928bca5d17e44960dbcbe886c3c107	Unassigned	1.0
b2928c649f303baffa862995ecccda7c	Unassigned	1.0
b294f732fba27061b9148073bf7387e5	Unassigned	1.0
b29aae2414d2a786921223c13cd781a9	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__UBA2376;s__UBA2376 sp016707895	1.0
b2a11f27648320b1001116ecaf8a3ff8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas oryziterrae	1.0
b2a3e318099ea0042e29006284804982	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__SCN-70-22;s__SCN-70-22 sp016712265	1.0
b2aaab9bce463ed405d0da9121320cf9	Unassigned	1.0
b2ab791ce2a3a4470e1aee95de979a6d	Unassigned	1.0
b2ac18a25f607a441db491fb221adbc7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella	1.0
b2b40fb484f126fbfd5cf2decc7ac5c2	Unassigned	1.0
b2b78a078d29805c014cbebb383e07ba	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__GMQP-bins7;s__GMQP-bins7 sp004366385	1.0
b2b8c6e160e4fe6e09b287bb229baf42	Unassigned	1.0
b2baf83928e2718c7b69397c3bcaa680	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas metalli	1.0
b2bd2b640498bebc812a8e2ee99402f1	Unassigned	1.0
b2bd5c82ac14ecaa5baa99a78fc7f880	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis	1.0
b2bd885b1d338f7d4e1600d316f3d481	Unassigned	1.0
b2c785d2bb97295258c09528a43ae911	Unassigned	1.0
b2deef97a35d12e0f047168b85daeb48	Unassigned	1.0
b2e7cb37ec649c6b9c3c5902d6b746f4	Unassigned	1.0
b308cc779f3b75b5325af4066d29ec53	Unassigned	1.0
b32925a3ec902217c5d758d4d053d05f	Unassigned	1.0
b32bafff766bcd4b41d447b9c0fb116c	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Sorangium;s__Sorangium cellulosum_F	0.75
b339e6a81bc51dd9211ab0ae30d5c6d2	Unassigned	1.0
b33a85351f38610b55490e9777db292f	Unassigned	1.0
b33e1db34fba334ff051ee2cb033cba9	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F kreftii	1.0
b33ec5d36ebbe240b83dc0710af18f7e	Unassigned	1.0
b3471f2688e0cb328729b9baa544a4ee	Unassigned	1.0
b34b63ad9a5dbf23c81eb65057a7f728	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas oryziterrae	1.0
b34cf50839c11949360a8d39e68223d1	Unassigned	1.0
b35232b2eea8c35f5e64bf2fe97339b9	Unassigned	1.0
b3543dad09a63c7045873149211e9d0e	Unassigned	1.0
b354b2f9f8dfc297eb769066de6832d2	Unassigned	1.0
b358e343d97670cbe4083671a4df1d9b	Unassigned	1.0
b35a0d3508ffa4e3d014759c434f7938	Unassigned	1.0
b35f2c9febfdfc5933999b4a0c766bd0	Unassigned	1.0
b360bc843afbe711cb8b0e49a932f16a	Unassigned	1.0
b37ceb9e0541626baad1ea4c03662468	Unassigned	1.0
b38d7861caa15e8d9582e50fc7c445ed	Unassigned	1.0
b39c7da4f9ffaebf25a2493d8f2ab0d3	Unassigned	1.0
b3a5074b91a8374088fcfece5507a9ee	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__UBA2197;g__UBA2197;s__UBA2197 sp002841765	1.0
b3aef698b3e978a382b9f6463b306834	Unassigned	1.0
b3b471216e8ba28dd11777ac024bf1d4	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Micromonosporaceae;g__Glycomyces;s__Glycomyces harbinensis	1.0
b3cf872678fe434d848ca5db6215ce57	Unassigned	1.0
b3cfb57be20e30d95f617a9e661ee908	Unassigned	1.0
b3e302efc2749c76771bf9bb98cdbde5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea;s__Actinotalea sp008364845	1.0
b3e319cd1bee452f024cd6752f0e75bf	Unassigned	1.0
b3eb953d94f588e8dc16595c491bc083	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JADKGY01;s__JADKGY01 sp016721905	1.0
b3f18a5c498be58021e88be5baa8f866	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter sp003367355	1.0
b3f346ba157daa72f1485684e6d813fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Aromatoleum;s__Aromatoleum sp000349945	1.0
b3f6a1b2ae0de4af7a20d66446ea13b2	Unassigned	1.0
b3fb788beb1dca0f13a231e3a30d32bf	Unassigned	1.0
b401a01bd4f5f0922548b84a612fd78e	Unassigned	1.0
b406cc25e86e9ea8f0d4bafe73b35686	Unassigned	1.0
b41558828465538bb834950fc31529cb	Unassigned	1.0
b415b047a436b13eaa707578d75af032	Unassigned	1.0
b418a366bdc26eb3604b714bc4da5553	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__PR03;g__PR03;s__PR03 sp003576805	1.0
b41ce11b96507a45d143772ef14f3b83	Unassigned	1.0
b42022ae8a7624298793ed48d6bcea79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter tabacisoli	1.0
b420a5b6fdd1607ba50d73f4d2aea6ff	Unassigned	1.0
b4234a1b969238fd82086d4fc71a68ad	Unassigned	1.0
b4362e60226a8eae180d4206049ddce1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tabrizicola;s__Tabrizicola sp005222785	1.0
b439588633a0bfe3d456f9abe60566f7	Unassigned	1.0
b43e4410f4bf88069d40630140bb3b31	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E umsongensis	1.0
b44adf2d7b8d727da0f57b40486442aa	Unassigned	1.0
b469bd0ae754b105352d77aabf4ed12d	Unassigned	1.0
b4704f158767711d0949a38594655574	Unassigned	1.0
b4757cae49024a3b4537afb60845d010	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Thiobacillus	1.0
b47852a4b6158108ac3bb6c94d3ddb71	Unassigned	1.0
b47a50b2d2adc92dfbc40c475dbb6612	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium daechungense	1.0
b4832a67edf207b9b405e9463300cec9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter_B;s__Flavisolibacter_B tropicus	1.0
b487589c521d33448ec9061ad1f0cc91	Unassigned	1.0
b48c04c1176aa6fcfe094a049a708b4a	Unassigned	1.0
b48c1f892294a25a773fde011da4acb5	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp011405515	1.0
b49b86468381e04a1d4bdc5736943439	Unassigned	1.0
b4a186d1271b7bd57bc6e6dbb5c00e8b	Unassigned	1.0
b4a7de789a5b6cd3e22fddaef648e48a	Unassigned	1.0
b4db53e224a8283fab83986766eb667e	Unassigned	1.0
b4df01c0d7007991139e75e859132257	Unassigned	1.0
b4f16c1472e17a476adbd78963aa9268	Unassigned	1.0
b4f62e1ea3de9b99e9add7e1292071d2	Unassigned	1.0
b4fb7b7c3b512977fd61fcb976368804	Unassigned	1.0
b502c0408de328b91a9796c949707d57	Unassigned	1.0
b5160b659c8209f4a7f2fdbfc8e17783	Unassigned	1.0
b51a7f076391069344e9d91fd31fc7f9	Unassigned	1.0
b53067a7588698fad1a6405ac24b3955	Unassigned	1.0
b5314fe841dfc3d08b768f6dcbd1c9ff	Unassigned	1.0
b531bb5e23846e848185188d783fdba5	Unassigned	1.0
b534b6de3c446d6e89c5ff8a37afca3a	Unassigned	1.0
b53878c18bcc04a7ba42bd56e5ccbf25	Unassigned	1.0
b54355bafc7ced9af6af20cd83294e46	Unassigned	1.0
b5443dd37193e9c6125911e5aa6fe417	Unassigned	1.0
b544fe749f334b2bc9feff37506b9bcb	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp014055465	1.0
b5465e53eb500bf899e2caac3c8a6eaf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Thiobacillus;s__Thiobacillus sp001899305	1.0
b55a8a84200ec00056f7e11f79555c11	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__Acidoferrum sp003223245	1.0
b55f25b760a837832dc6a6518746eff0	Unassigned	1.0
b5691d72df626caef68af02f68c01c79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Thiobacillus;s__Thiobacillus sp001899305	1.0
b570a87c384de317c1ade08932e61178	Unassigned	1.0
b5725d2d73dfd8cb8cdf36ea1fd88e1a	Unassigned	1.0
b5933abde34187704c7f98f177dbcbd1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E asiatica	1.0
b59677d9f312350e4977adaa601a1c2b	Unassigned	1.0
b59c7d51534ea3a46b515d1ac391e89e	Unassigned	1.0
b59e649977c71b36257ad89870dfd9da	Unassigned	1.0
b5a20fc8bc1c6526dd3754ae3790fed4	Unassigned	1.0
b5afc9f21cb1f2088247bd9c47a3c8a7	Unassigned	1.0
b5b4e7d847c7427bdf9e3d68743f4fd7	Unassigned	1.0
b5c7f19928bfbdf7cc9a78f51ed77bcc	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sediminicola	1.0
b5d53532e9abd57b72b89bc798271ec4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__UBA964;s__UBA964 sp010031985	1.0
b5df099d0b5d257965456a87ce5daf48	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A	1.0
b5e3956ff7c6e36c8648269b2cc51172	Unassigned	1.0
b5edd30aa2eab8a5da8ae6d2bde74078	Unassigned	1.0
b5fb40655fa244f3540b07b3fbb8f25f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__RBG-16-66-20;s__RBG-16-66-20 sp016868105	1.0
b6089e1b2303920af9a45f4cdcf2aca3	Unassigned	1.0
b61096a26e79afbcc30e1896e882a84e	Unassigned	1.0
b61595c89bc8ff4b9626ac9222e2aeac	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__JACRMN01;s__JACRMN01 sp016214955	1.0
b61bd00e6850f7ec29be69d560f7307e	Unassigned	1.0
b62463471f9b83e22f9ce272aa179b35	Unassigned	1.0
b6439d47ab47ea145d282bbec19ce28c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__SCUD01 sp016874295	1.0
b64ae475259b314e9bd337f646bbb447	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pelomonas;s__Pelomonas sp003550215	1.0
b64f3c62db3637346217700c4215328d	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__CAINDZ01;s__CAINDZ01 sp016703265	1.0
b656e1eb100b60f04c36cd7c2eeb61fe	Unassigned	1.0
b65f7a062227d4439f1f0fe44b71dfb1	Unassigned	1.0
b68085226cb89d20f02331f55615a5ff	Unassigned	1.0
b6aa06fd6db69eae81fbaad24fda8388	Unassigned	1.0
b6ae8be5d32dd997b1bf8ca4fba1e5ed	Unassigned	1.0
b6bde489f627b8305e0169525538c077	Unassigned	1.0
b6c25460ac535233b9c298a083a24439	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas oryziterrae	1.0
b6c5121ec61489615ae2c17ae3b2c5b3	Unassigned	1.0
b6cb720c85347cfd4cb0f16ab4a0607d	Unassigned	1.0
b6d061520ff063721a18f4fc911bb79b	Unassigned	1.0
b7009907bdd6d6ab3d10c907cd906b8c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuricellaceae;g__Sulfurimicrobium;s__Sulfurimicrobium lacus	1.0
b709156f5acd30d9168124fc87a02dc4	Unassigned	1.0
b711a6099be2e6890c2cfee71e2d51ac	Unassigned	1.0
b71203e84a4bae001420f1a6fe39cc68	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Schlegelella_A;s__Schlegelella_A koreensis	1.0
b71243b9a7a7e817d93a7fab3b84dd11	Unassigned	1.0
b73d514dffe020318d6dcb9bd5395de9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter bereziniae	1.0
b7486cf35fd75b30f3115e89645d88fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__Massilia sp902506415	1.0
b75025a5d27a71ac02aa4a3324f4e764	Unassigned	1.0
b75d692b6e4901654d5e3c9e3c0cb2aa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__Povalibacter uvarum	1.0
b76b963a129c9200d71fb462bbf16c41	Unassigned	1.0
b779a19881c8f72c4c018205521e3776	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter sp014297445	1.0
b78e81dd76eca21effe4ab408ab70bdc	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__PR03;g__PR03;s__PR03 sp003576805	1.0
b794626099f8ad82130e5933602f4f2a	Unassigned	1.0
b79681b9d4192aad898b77e7f5779e5b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp009707465	1.0
b7c13e200237e39da5f06346f5ae4e8c	Unassigned	1.0
b7c4c2c4e5a65f357a5f41b2282779a9	Unassigned	1.0
b7cc0bb590210f1bdb9c4468f6f2b867	Unassigned	1.0
b7cf0a797c6a280f993cf96b1759411a	Unassigned	1.0
b7cff0548c1437f5eeb8caba5386fa09	Unassigned	1.0
b7eb7c2f2c7a861494c9a48d27edfa03	Unassigned	1.0
b7ee6a7b2fcbdf28315f24954c45f7fd	Unassigned	1.0
b7fd53034e4fcdac3cc1f9880a1888ba	Unassigned	1.0
b8125e45a21a9d76d943d1c080c20b58	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__JABFSM01;s__JABFSM01 sp013140635	1.0
b8182f16aa7319bc55865b2952eeaf43	Unassigned	1.0
b82401068f2aac1e787a5e7271a34b4e	Unassigned	1.0
b8584d87056f9a3eb1e3e81ad60d5d9c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__Wolbachia sp902636535	1.0
b877b9b1cda6886f412c0141eebfbcfc	Unassigned	1.0
b88b2682f646211895d6885ae710c80f	Unassigned	1.0
b891b11f11623dbcf30da0c7a2e1fb60	Unassigned	1.0
b8951302964b4cf44f986ea0e51cb329	Unassigned	1.0
b8978e50ee90c2da5202ad0dddaa0844	Unassigned	1.0
b897e23d4eabafbd91cf6f8b1480cf6f	Unassigned	1.0
b8a45f0ea47004eaebaf3ad446262afa	Unassigned	1.0
b8a679335d8f269d0ab92f9072d33ab8	Unassigned	1.0
b8b0c5240034fca74a1a261280ffc4ef	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter sp001424545	1.0
b8b3ac3e3c5968896183802a832a635b	Unassigned	1.0
b8b9a063952e2f6605ddee41e72dbc88	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Qipengyuania;s__Qipengyuania sediminis	1.0
b8c8165030b7fd8f654baec6136e8df9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Ornithinibacter;s__Ornithinibacter aureus	1.0
b8ddbb07c7d2e823b77c52e2edc19430	Unassigned	1.0
b8f5b937911c590dd96d4b9a51eb275d	Unassigned	1.0
b8fbfac6195e3aa92320bc7e0924e790	Unassigned	1.0
b9013af3044246862d6c95ef2ace9ea1	Unassigned	1.0
b90e5752b9d196287630af76c5cbbc23	Unassigned	1.0
b914c811c08d4c8b397bf02466f6b6c2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016720585	1.0
b91b32e7e8cdd8bd4ddb1eb1c9b61f6b	Unassigned	1.0
b922ebaac3bb3db27f25569b7e1c8828	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella_A;s__Dyella_A thiooxydans	1.0
b924d18628738f65929ce97abd3dc668	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__RBG-16-66-20;s__RBG-16-66-20 sp016868105	1.0
b940ef2f54ea0faf3315fbadca7ab6eb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Georhizobium;s__Georhizobium haloflavum	1.0
b9473f2345e887b6d0f40f531359d0ef	Unassigned	1.0
b9538744db2bb8bbc2e13453337be60d	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__12-FULL-67-14b;s__12-FULL-67-14b sp016871275	1.0
b95814d484752aa5bbec9421947994af	Unassigned	1.0
b96905d5bee99588323003fc6703d38c	Unassigned	1.0
b96a06d0fdf61906709dda05c3a98eba	Unassigned	1.0
b97da9ff39dda938e9ca9734a5f53c32	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__UBA2982;s__UBA2982 sp009692205	1.0
b98b66db1583727ce22e5af11c09be2b	Unassigned	1.0
b995bfdeaa89180054049151af65978b	Unassigned	1.0
b9a1000b1aac0509f204124fb37f46e9	Unassigned	1.0
b9a28b16d2908f830fa29ad49f03b5b2	Unassigned	1.0
b9a6efe9510f65f4358cf01c342612fc	Unassigned	1.0
b9abed2142a8b4c2e7a0c230b5e9408b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__SCUD01 sp016874295	1.0
b9d00b3e258126aa0ddc5bd781d450d4	Unassigned	1.0
b9d01a73cd0b4dcfef71b6f8b370a4dc	Unassigned	1.0
b9d1cef42e710427605b779fd6309d8b	Unassigned	1.0
b9d5b99d37ea0a36b02d65e4f63182ae	Unassigned	1.0
b9d7f4f74fafc99254e4abe704429c30	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	1.0
b9e5ed8d4362694cbef22ad843e7f375	Unassigned	1.0
b9f6204a249d1c5c889fef5e04237501	Unassigned	1.0
ba02e0688e64e471c72f3282619addaa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter_A;s__Lysobacter_A helvus	1.0
ba0464b8ffe1f17f645e9f5a99578d42	Unassigned	1.0
ba139b747744ef7db58584385e7110b6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas oryziterrae	1.0
ba1d83b0608a76d02de67eca5dfd9823	Unassigned	1.0
ba2df726d27d5f8c43fae483fa2e86aa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCN-69-89;s__SCN-69-89 sp008039575	1.0
ba32b9b017595946fbb58682f8d6f0c6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter daejeonensis	1.0
ba3ab5a602cdd9179205567c4184bf98	Unassigned	1.0
ba41ab5759a12b4a1346f4155d4f46d1	Unassigned	1.0
ba43bfcc5090a6acc4857c66405dfcff	Unassigned	1.0
ba4e4f265ca17cb0e641884559c7634a	Unassigned	1.0
ba5569f1aa02626cc146986e23a805ff	Unassigned	1.0
ba58c5f1204903e4fc71b30bc1a031d2	Unassigned	1.0
ba6a309e0ebdd1ef4c42710607d1bc7b	Unassigned	1.0
ba6b4874a63e262b13edc127c21e9235	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium symbiodeficiens	0.667
ba6e85c29873f221fdf93f838988bd00	Unassigned	1.0
ba7d6d1e404e814f75ca1dce4ea5e6ee	Unassigned	1.0
ba980e0e44a7a88b76efdbd1decf77d9	Unassigned	1.0
baa07d45c9d56b7eac10fed48f2b3ea7	Unassigned	1.0
baa87c9e9d18232dfa9c1b424fdd3ca4	Unassigned	1.0
baaf4ee061a468dc40102cb43966c7e5	Unassigned	1.0
bab2b69f2b197e9a2298c60d41972975	Unassigned	1.0
bacbfc7bcbd955d3a8fab21fe30fd9ed	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Terrabacter;s__Terrabacter lapilli	1.0
bae55de0b5e8b1e73e1ffff3f3feb41f	Unassigned	1.0
baed3d163e9e4ef188adc5829bc94e9e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__SCUD01 sp016874295	1.0
baf197ab8570d584745e29a5b4c5f93f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Allosphingosinicella;s__Allosphingosinicella sp013816585	1.0
baf4aff8c1201d7d58ee97cac1c9bc06	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719 sp012927555	1.0
baf50b93bde135aa30f1fc95c55becb5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Thiobacillus	1.0
